Statement date,Gross Amount,Category Level 1
19.03.2018,"1,155.60",Facilities
19.03.2018,"1,161.55","Travel, venue hire and exhibition services"
19.03.2018,"1,166.32","Travel, venue hire and exhibition services"
19.03.2018,"1,166.42","Travel, venue hire and exhibition services"
19.03.2018,"1,178.25",Professional Services
19.03.2018,"1,192.97","Advertising, Marketing & Media"
19.03.2018,"1,232.12","Travel, venue hire and exhibition services"
28.03.2018,"1,276.04",IT & Telecoms
26.03.2018,"1,280.30",IT & Telecoms
26.03.2018,"1,280.30",IT & Telecoms
19.03.2018,"1,299.00",Professional Services
19.03.2018,"1,299.00",Professional Services
19.03.2018,"1,299.00",Professional Services
19.03.2018,"1,299.00",Professional Services
19.03.2018,"1,299.00",Professional Services
26.03.2018,"1,336.38","Travel, venue hire and exhibition services"
26.03.2018,"1,360.00","Advertising, Marketing & Media"
26.03.2018,"1,360.00","Advertising, Marketing & Media"
19.03.2018,"1,363.75","Travel, venue hire and exhibition services"
19.03.2018,"1,369.63","Travel, venue hire and exhibition services"
19.03.2018,"1,369.63","Travel, venue hire and exhibition services"
19.03.2018,"1,369.63","Travel, venue hire and exhibition services"
19.03.2018,"1,369.63","Travel, venue hire and exhibition services"
19.03.2018,"1,400.18","Advertising, Marketing & Media"
19.03.2018,"1,404.06","Travel, venue hire and exhibition services"
26.03.2018,"1,404.22","Travel, venue hire and exhibition services"
19.03.2018,"1,427.00",Professional Services
19.03.2018,"1,448.54","Travel, venue hire and exhibition services"
19.03.2018,"1,500.00","Advertising, Marketing & Media"
19.03.2018,"1,575.70","Travel, venue hire and exhibition services"
19.03.2018,"1,640.58","Travel, venue hire and exhibition services"
19.03.2018,"1,640.58","Travel, venue hire and exhibition services"
19.03.2018,"1,734.91","Travel, venue hire and exhibition services"
28.03.2018,"1,764.01",Facilities
26.03.2018,"1,789.95",Facilities
19.03.2018,"1,870.15",Professional Services
19.03.2018,"2,093.20","Travel, venue hire and exhibition services"
19.03.2018,"2,218.31","Travel, venue hire and exhibition services"
19.03.2018,"2,318.95","Travel, venue hire and exhibition services"
26.03.2018,"2,367.33","Travel, venue hire and exhibition services"
26.03.2018,"2,390.65","Travel, venue hire and exhibition services"
30.03.2018,"2,859.90","Travel, venue hire and exhibition services"
26.03.2018,"3,357.47",Professional Services
19.03.2018,"3,464.69","Travel, venue hire and exhibition services"
19.03.2018,"4,482.00","Travel, venue hire and exhibition services"
